"link_vacancy","vacancy_name","skills","create_time","salary","company","work_exp"
"https://spb.hh.ru/vacancy/46873909?from=vacancy_search_list&query=Python","Go Developer (Red Team)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45326685?from=vacancy_search_list&query=Python","Ведущий тестировщик ПО / QA automation engineer","['Тестирование', 'Регресcионное тестирование', 'Linux', 'Английский язык', 'Test case', 'Работа в команде', 'JavaScript']","8 августа 2021","от 160 000 до 230 000 руб.","IT_Selection","3–6 лет"
"https://spb.hh.ru/vacancy/46916847?from=vacancy_search_list&query=Python","Рекрутер","['Оценка кандидатов', 'Подбор персонала', 'Executive Search']","9 августа 2021","з/п не указана","Skyeng","1–3 года"
"https://spb.hh.ru/vacancy/46887233?from=vacancy_search_list&query=Python","UA Manager/ UAM/ Media Buyer/ PPC","['Английский\xa0— B1 — Средний', 'Python', 'SQL', 'Tableau', 'Английский язык', 'Математическая статистика', 'Ответственность', 'MS Excel']","9 августа 2021","з/п не указана","Playrix","1–3 года"
"https://spb.hh.ru/vacancy/46860628?from=vacancy_search_list&query=Python","Python Developer with AWS Expertise (Remote)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46193374?from=vacancy_search_list&query=Python","Project manager (2ГИС World)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46901255?from=vacancy_search_list&query=Python","Тренер-преподаватель робототехники","['Arduino', 'Python', 'C++', 'minecraft', 'Scratch', 'Lego', 'Huna', 'Robotrack', 'работа с детьми', 'детские мастер-классы', 'Blender 3D', 'Thinkercad', 'App Inventor']","9 августа 2021","от 40 000 до 50 000 руб.","Hi Robots","1–3 года"
"https://spb.hh.ru/vacancy/45278109?from=vacancy_search_list&query=Python","Middle/Senior Go Developer","['Linux', 'Git', 'Python', 'Node.js']","6 августа 2021","з/п не указана","Quantum Brains","1–3 года"
"https://spb.hh.ru/vacancy/46813035?from=vacancy_search_list&query=Python","Data Scientist (эксперт по аналитическим данным)","['Python', 'SQL', 'Data Mining', 'MS SQL', 'Бизнес-анализ']","5 августа 2021","з/п не указана","ANCOR","1–3 года"
"https://spb.hh.ru/vacancy/46054966?from=vacancy_search_list&query=Python","Senior Python developer (office/remote)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45135755?from=vacancy_search_list&query=Python","Старший аналитик","['Английский\xa0— B1 — Средний', 'MS SQL', 'Python', 'MS Excel', 'SQL', 'Английский язык']","6 августа 2021","от 60 000 до 80 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/46442272?from=vacancy_search_list&query=Python","Аналитик оценки задолженности","['Python', 'SQL', 'PostgreSQL', 'Английский язык', 'MS SQL']","6 августа 2021","от 40 000 до 60 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/45251961?from=vacancy_search_list&query=Python","Системный администратор Linux/SRE(DevOPS)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46865771?from=vacancy_search_list&query=Python","Java разработчик/3я линия поддержки (Apache Ignite)","[]","6 августа 2021","з/п не указана","SberTech","1–3 года"
"https://spb.hh.ru/vacancy/47047073?from=vacancy_search_list&query=Python","Frontend Developer (Marketing Automation)","['JavaScript', 'HTML5', 'CSS', 'HTML', 'react']","13 августа 2021","з/п не указана","JetBrains","3–6 лет"
"https://spb.hh.ru/vacancy/46054992?from=vacancy_search_list&query=Python","Python developer with Big Data (office/remote)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46079761?from=vacancy_search_list&query=Python","Middle/Middle+ Python developer (Django/удаленно с Эстонией)","['Английский\xa0— B1 — Средний', 'Python', 'Django Framework', 'SQL', 'Redis', 'Django', 'RabbitMQ', 'PostgreSQL']","5 августа 2021","до 4 500 EUR","Cellar door","3–6 лет"
"https://spb.hh.ru/vacancy/45308615?from=vacancy_search_list&query=Python","Senior AQA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46860708?from=vacancy_search_list&query=Python","AppSec Engineer Android","[]","6 августа 2021","з/п не указана","Сбер для экспертов","1–3 года"
"https://spb.hh.ru/vacancy/43567845?from=vacancy_search_list&query=Python","Infrastructure Security Team Lead","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46081532?from=vacancy_search_list&query=Python","Младший аналитик","['Python', 'SQL', 'PostgreSQL', 'Английский язык', 'MS SQL']","6 августа 2021","от 40 000 до 60 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/46847471?from=vacancy_search_list&query=Python","Senior Automation Engineer in DevOps / инженер-автоматизатор в команду DevOps","['Python', 'Git', 'Linux']","6 августа 2021","з/п не указана","Positive Technologies","3–6 лет"
"https://spb.hh.ru/vacancy/46784684?from=vacancy_search_list&query=Python","Разработчик бэкенда на Python / Go в Поиск","['Python', 'Go']","4 августа 2021","з/п не указана","Яндекс","1–3 года"
"https://spb.hh.ru/vacancy/46498800?from=vacancy_search_list&query=Python","Начальник отдела Data Science","['Python', 'SQL', 'Аналитическое мышление', 'Математическое моделирование', 'Бизнес-анализ']","6 августа 2021","от 150 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/46498830?from=vacancy_search_list&query=Python","Руководитель отдела Data Science","['Python', 'SQL', 'Математическое моделирование', 'Аналитическое мышление', 'Бизнес-анализ']","6 августа 2021","от 150 000 руб.","Агентство судебного взыскания","1–3 года"
"https://spb.hh.ru/vacancy/46049609?from=vacancy_search_list&query=Python","Data Engineer - стажер","['MySQL', 'MS Excel', 'Python', 'C#', 'C++', 'Business intelligence', 'Анализ данных']","5 августа 2021","з/п не указана","Columbus Russia & CIS","не требуется"
"https://spb.hh.ru/vacancy/46705551?from=vacancy_search_list&query=Python","Программист С++ Linux.","['STL', 'Git', 'Linux', 'C++', 'Python', 'Разработка ПО', 'C', 'С++ (11,14)', 'Qt']","6 августа 2021","от 80 000 до 150 000 руб.","НПП Видеомикс","3–6 лет"
"https://spb.hh.ru/vacancy/45304957?from=vacancy_search_list&query=Python","Computer Vision Engineer в команду AI R&D","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44569430?from=vacancy_search_list&query=Python","Автор работ по программированию на Python","[]","6 августа 2021","до 90 000 руб.","Homework","не требуется"
"https://spb.hh.ru/vacancy/46165640?from=vacancy_search_list&query=Python","Технический художник (PC/Consoles)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46945260?from=vacancy_search_list&query=Python","Ведущий специалист отдела эксплуатации корпоративной сети [id103776]","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46902207?from=vacancy_search_list&query=Python","Разработчик С","['Linux', 'Python', 'Git', 'TCP/IP', 'Bash', 'С', 'gdb']","9 августа 2021","з/п не указана","НИИ МАСШТАБ","3–6 лет"
"https://spb.hh.ru/vacancy/42783980?from=vacancy_search_list&query=Python","Инженер технической поддержки (PL/SQL)","['Английский\xa0— B2 — Средне-продвинутый', 'SQL', 'Linux', 'Oracle Pl/SQL', 'Английский язык']","9 августа 2021","от 60 000 руб.","Weigandt-consulting","не требуется"
"https://spb.hh.ru/vacancy/46914001?from=vacancy_search_list&query=Python","Automation QA (VOIP)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/40978444?from=vacancy_search_list&query=Python","Golang Developer","['golang', 'SQL', 'PostgreSQL']","9 августа 2021","з/п не указана","Quadcode","3–6 лет"
"https://spb.hh.ru/vacancy/46956758?from=vacancy_search_list&query=Python","QA Lead (AnyMeeting Mobile Team)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45451257?from=vacancy_search_list&query=Python","DevOps Engineer (Middle)","['Английский\xa0— B1 — Средний']","10 августа 2021","з/п не указана","Elephant Games","3–6 лет"
"https://spb.hh.ru/vacancy/46951330?from=vacancy_search_list&query=Python","QA Team Lead (команда ЕСА)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46166455?from=vacancy_search_list&query=Python","Ведущий инженер-программист (fullstack)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46274543?from=vacancy_search_list&query=Python","Куратор","['Грамотная речь', 'Работа в команде', 'Деловая коммуникация', 'Работа с большим объемом информации', 'Уверенный пользователь ПК']","12 августа 2021","з/п не указана","Skyeng","1–3 года"
"https://spb.hh.ru/vacancy/47147039?from=vacancy_search_list&query=Python","DevOps/System Administrator","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46440919?from=vacancy_search_list&query=Python","Senior BigData Developer with Python / Spark / AWS","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46293816?from=vacancy_search_list&query=Python","Ведущий эксперт (автоматизация и цифровые технологии)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46991846?from=vacancy_search_list&query=Python","IT HR Manager","[]","13 августа 2021","з/п не указана","Artezio","1–3 года"
"https://spb.hh.ru/vacancy/39798635?from=vacancy_search_list&query=Python","Инженер по телефонии","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/43571962?from=vacancy_search_list&query=Python","DevOPS Lead","['Python', 'CentOS', 'DevOPS', 'Linux', 'Ansible', 'Docker', 'Terraform', 'Openshift', 'Jenkins']","12 августа 2021","з/п не указана","Just AI","более 6 лет"
"https://spb.hh.ru/vacancy/47023157?from=vacancy_search_list&query=Python","DevOps специалист (Openstack)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46242390?from=vacancy_search_list&query=Python","Инженер-разработчик Data Science (проект ""Лента"")","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47062200?from=vacancy_search_list&query=Python","BIM-программист / BIM-разработчик","['Python', 'SQL', 'ООП', 'Autodesk Revit', 'C#']","13 августа 2021","з/п не указана","Проектное бюро Градографика","Московские ворота"
"https://spb.hh.ru/vacancy/47012307?from=vacancy_search_list&query=Python","Full-Stack Python Web Developer (R&C)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46203164?from=vacancy_search_list&query=Python","DevOps-инженер","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45609522?from=vacancy_search_list&query=Python","Team leader (Big Data)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47113454?from=vacancy_search_list&query=Python","Team Lead / Руководитель команды разработки","['Python', 'Git', 'Управление проектами', 'Django Framework', 'Linux', 'SQL', 'AngularJS', 'API', 'Постановка задач разработчикам']","17 августа 2021","з/п не указана","Правое Полушарие Интроверта","3–6 лет"
"https://spb.hh.ru/vacancy/45114149?from=vacancy_search_list&query=Python","Разработчик бизнес процессов/Junior, Middle Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47093068?from=vacancy_search_list&query=Python","Ведущий инженер по тестированию / QA Senior","['Модульное тестирование', 'Databases', 'SQL', 'Python', 'Тестирование', 'Atlassian Jira', 'QA', 'TestLink', 'Bug Tracking Systems', 'IoT', 'Автоматизация', 'Системное мышление']","16 августа 2021","от 100 000 до 180 000 руб.","Лартех Телеком","3–6 лет"
"https://spb.hh.ru/vacancy/45619618?from=vacancy_search_list&query=Python","Lead DevOps (CI/CD) with possible relocation to Prague","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47113294?from=vacancy_search_list&query=Python","QA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47118972?from=vacancy_search_list&query=Python","System Engineer (DevOps)","['Linux', 'Docker', 'Bash', 'Python', 'Kubernetes', 'Jenkins', 'Git', 'LDAP', 'Nexus']","17 августа 2021","з/п не указана","Andersen","1–3 года"
"https://spb.hh.ru/vacancy/43659406?from=vacancy_search_list&query=Python","Machine Learning Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47147661?from=vacancy_search_list&query=Python","Linux разработчик/программист","['Git', 'Linux', 'Bash', 'Python', 'C/C++']","17 августа 2021","з/п не указана","Нума Технологии","1–3 года"
"https://spb.hh.ru/vacancy/46796115?from=vacancy_search_list&query=Python","PHP-программист (Drupal)","['Английский\xa0— B1 — Средний', 'JavaScript', 'PHP', 'MySQL', 'CSS', 'HTML']","28 августа 2021","от 150 000 руб.","СДПРО","не требуется"
"https://spb.hh.ru/vacancy/47150282?from=vacancy_search_list&query=Python","Software Engineer - SRE","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47149852?from=vacancy_search_list&query=Python","Data Analyst (Market Research & Analytics, Surveys)","['Английский язык', 'Математическая статистика', 'Python', 'R', 'Маркетинговые исследования', 'Маркетинговый анализ', 'Аналитические исследования', 'Market Research']","17 августа 2021","з/п не указана","JetBrains","3–6 лет"
"https://spb.hh.ru/vacancy/44953860?from=vacancy_search_list&query=Python","Monetization Marketing Manager","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46337129?from=vacancy_search_list&query=Python","Старший инженер по тестированию Python/ Senior QA, Ozon Express","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47185557?from=vacancy_search_list&query=Python","Количественный аналитик","['Английский\xa0— B1 — Средний', 'Статистический анализ', 'MATLAB', 'Python', 'R', 'Экономическое моделирование', 'Эконометрика', 'Анализ рынка', 'Макроэкономика']","18 августа 2021","з/п не указана","WОRKKI","1–3 года"
"https://spb.hh.ru/vacancy/44253962?from=vacancy_search_list&query=Python","System Architect","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47218312?from=vacancy_search_list&query=Python","Тестировщик (ручное + автотесты)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/42512305?from=vacancy_search_list&query=Python","Python Middle Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47191421?from=vacancy_search_list&query=Python","DevOps-инженер","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47211015?from=vacancy_search_list&query=Python","Data Architect","['Hive', 'Английский язык', 'Python', 'SQL', 'Разработка концепции', 'Hadoop', 'Базы данных', 'Английский язык (Upper-Intermediate)']","19 августа 2021","з/п не указана","Accenture","3–6 лет"
"https://spb.hh.ru/vacancy/40862808?from=vacancy_search_list&query=Python","Системный программист","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47216578?from=vacancy_search_list&query=Python","Big data engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47110849?from=vacancy_search_list&query=Python","Продуктовый аналитик / Product Analyst (Middle/Middle+)","['Python', 'SQL', 'Математическая статистика', 'A/B тесты']","20 августа 2021","з/п не указана","Яндекс.Практикум","3–6 лет"
"https://spb.hh.ru/vacancy/47222428?from=vacancy_search_list&query=Python","Senior Backend developer в Travel Tech (Python/Ruby)","['Ruby', 'Ruby On Rails', 'Git', 'JavaScript', 'HTML', 'CSS', 'PostgreSQL', 'Python', 'Django Framework', 'Backend']","19 августа 2021","от 200 000 до 280 000 руб.","Sputnik8","3–6 лет"
"https://spb.hh.ru/vacancy/47283309?from=vacancy_search_list&query=Python","Techical Artist","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'Unity', 'Unreal Engine 4', 'C#', 'UE4']","23 августа 2021","з/п не указана","Sperasoft","Фрунзенская"
"https://spb.hh.ru/vacancy/46626132?from=vacancy_search_list&query=Python","Chief Technical Officer (СТО)","['Python', 'C++', 'Development', 'CTO', 'Стратегическое мышление', 'Управление процессами', 'Алгоритмы', 'Многозадачность']","23 августа 2021","з/п не указана","Quantum Brains","более 6 лет"
"https://spb.hh.ru/vacancy/36101701?from=vacancy_search_list&query=Python","Руководитель группы разработки ОС Аврора","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47283544?from=vacancy_search_list&query=Python","Junior Project Manager","['Английский язык', 'SQL', 'Грамотная речь', 'Деловая коммуникация', 'Работа с большим объемом информации', 'Внутренние коммуникации', 'Управление проектами', 'Ведение переговоров']","23 августа 2021","з/п не указана","Valiotti Analytics","3–6 лет"
"https://spb.hh.ru/vacancy/46520049?from=vacancy_search_list&query=Python","DevOps-инженер","['Python', 'Bash', 'Linux', 'Git', 'SQL', 'Администрирование серверов Linux', 'MySQL']","23 августа 2021","з/п не указана","Napoleon IT","1–3 года"
"https://spb.hh.ru/vacancy/43388914?from=vacancy_search_list&query=Python","Системный администратор / Devops инженер (win, nix)","[]","23 августа 2021","з/п не указана","NETRIKA","1–3 года"
"https://spb.hh.ru/vacancy/43925080?from=vacancy_search_list&query=Python","Программист С++/C#","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46549912?from=vacancy_search_list&query=Python","DevOps Engineer (Tallinn)","['Английский\xa0— B2 — Средне-продвинутый', 'Terraform', 'AWS', 'Python', 'Bash', 'Linux', 'CI/CD', 'Jenkins', 'English', 'AWS API']","23 августа 2021","от 3 500 до 3 800 EUR","IT_Selection","3–6 лет"
"https://spb.hh.ru/vacancy/47277625?from=vacancy_search_list&query=Python","QA Automation Engineer","['Python', 'Java', 'Функциональное тестирование', 'QA', 'Git', 'HTML', 'SQL', 'CSS', 'Intellij IDEA', 'PHP']","23 августа 2021","от 120 000 до 150 000 руб.","PROACTION","1–3 года"
"https://spb.hh.ru/vacancy/47305174?from=vacancy_search_list&query=Python","Администратор баз данных (DBA)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47314966?from=vacancy_search_list&query=Python","Инженер по техническому сопровождению проектов","[]","24 августа 2021","от 100 000 руб.","ЭЛТЕХ","3–6 лет"
"https://spb.hh.ru/vacancy/47304561?from=vacancy_search_list&query=Python","Программист-консультант","['JavaScript', 'Python', 'Java', 'C++', 'СУБД', 'ООП']","23 августа 2021","от 20 000 до 50 000 руб.","ПТМК","не требуется"
"https://spb.hh.ru/vacancy/45266964?from=vacancy_search_list&query=Python","Lead IT-Recruiter","['Английский\xa0— B1 — Средний', 'Английский язык', 'Recruitment']","24 августа 2021","з/п не указана","NOVARDIS","1–3 года"
"https://spb.hh.ru/vacancy/47339035?from=vacancy_search_list&query=Python","Team Lead (сопровождение)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/41615247?from=vacancy_search_list&query=Python","Senior DevOps Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47286150?from=vacancy_search_list&query=Python","Middle\Senior Python Developer","['Английский\xa0— B2 — Средне-продвинутый', 'Linux', 'Английский язык', 'Python', 'Деловая переписка', 'Деловое общение']","23 августа 2021","з/п не указана","instinctools","3–6 лет"
"https://spb.hh.ru/vacancy/47340146?from=vacancy_search_list&query=Python","Программист С++/Qt","[]","24 августа 2021","з/п не указана","СТМ","3–6 лет"
"https://spb.hh.ru/vacancy/47348603?from=vacancy_search_list&query=Python","Penetration Testing Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47327369?from=vacancy_search_list&query=Python","Инженер по тестированию/Software Development Engineer in Test (JavaScript)","['Python', 'Linux', 'Тестирование', 'Atlassian Jira', 'Корректура текстов', 'JavaScript', 'SDET']","24 августа 2021","з/п не указана","YADRO","не требуется"
"https://spb.hh.ru/vacancy/46555157?from=vacancy_search_list&query=Python","Ведущий Инженер-конструктор (СКБ «ГТУ»/Отдел компрессоров/Группа расчетов)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46503732?from=vacancy_search_list&query=Python","Инженер-программист ПО","['Python', 'Linux', 'Git', 'Английский язык', 'Windows 7']","25 августа 2021","от 60 000 руб.","Санкт-Петербургский политехнический университет Петра Великого (ФГАОУ ВО СПбПУ)","1–3 года"
"https://spb.hh.ru/vacancy/47372903?from=vacancy_search_list&query=Python","Системный администратор Linux","[]","25 августа 2021","з/п не указана","Citeck","3–6 лет"
"https://spb.hh.ru/vacancy/43671392?from=vacancy_search_list&query=Python","Программист С++","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46894545?from=vacancy_search_list&query=Python","Инженер внедрения и сопровождения","[]","25 августа 2021","з/п не указана","SberTech","не требуется"
"https://spb.hh.ru/vacancy/46796731?from=vacancy_search_list&query=Python","Инженер по тестированию ПО","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46514429?from=vacancy_search_list&query=Python","Инженер-расчетчик по цифровому моделированию (гидрогазодинамика)","['Python', 'Математическое моделирование', 'AutoCAD', 'ANSYS', 'Разработка технических заданий', 'Работа с технической документацией', 'Грамотная речь']","26 августа 2021","з/п не указана","Центротех-Инжиниринг","3–6 лет"
"https://spb.hh.ru/vacancy/47361609?from=vacancy_search_list&query=Python","QA automation engineer/Python Блок Технологии","[]","25 августа 2021","з/п не указана","Сбер для экспертов","1–3 года"
"https://spb.hh.ru/vacancy/47399301?from=vacancy_search_list&query=Python","Инженер-расчетчик (кинематика, MBD)","[]","26 августа 2021","з/п не указана","ГК CompMechLab","1–3 года"
"https://spb.hh.ru/vacancy/47402992?from=vacancy_search_list&query=Python","DevOps инженер","['Linux', 'Atlassian Jira', 'Bash', 'Информационные технологии', 'docker', 'gitlab', 'Jenkins', 'Python', 'SQL']","26 августа 2021","з/п не указана","OCS Distribution","1–3 года"
"https://spb.hh.ru/vacancy/46771903?from=vacancy_search_list&query=Python","Разработчик в группу инструментов нагрузочного тестирования","['Python']","26 августа 2021","з/п не указана","Яндекс","3–6 лет"
"https://spb.hh.ru/vacancy/47405333?from=vacancy_search_list&query=Python","DevOps инженер","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46819009?from=vacancy_search_list&query=Python","DBA / Database administrator","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47131768?from=vacancy_search_list&query=Python","Стажер-разработчик (Machine Learning, NLP)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47345437?from=vacancy_search_list&query=Python","Риггер/Character Technical Artist","['Python', 'Autodesk Maya', 'ZBrush', 'Rigging', 'Skinning']","27 августа 2021","з/п не указана","Saber Interactive","1–3 года"
"https://spb.hh.ru/vacancy/47434361?from=vacancy_search_list&query=Python","IT recruiter","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47012607?from=vacancy_search_list&query=Python","Менеджер партнерских спецпроектов","['Ведение переговоров', 'Построение digital воронок', 'Анализ ЦА', 'Постановка задач', 'Формирование УТП', 'Google Analytics', 'Яндекс.Метрика', 'Ориентация на результат', 'Проактивность', 'Ответственность']","27 августа 2021","з/п не указана","Skyeng","1–3 года"
"https://spb.hh.ru/vacancy/45787842?from=vacancy_search_list&query=Python","Инженер-программист (Воронеж)","['Qt', 'STL', 'Python', 'PostgreSQL', 'Mercurial']","27 августа 2021","от 70 000 руб.","Армия Кадров","1–3 года"
"https://spb.hh.ru/vacancy/47442054?from=vacancy_search_list&query=Python","Программист C (Linux)","['Linux', 'embedded', 'C/C++', 'встроенное ПО', 'Multithread Programming', 'Embedded Linux']","27 августа 2021","от 150 000 руб.","Супертел","3–6 лет"
"https://spb.hh.ru/vacancy/46206594?from=vacancy_search_list&query=Python","Системный администратор Linux\DevOps","['Linux', 'Python', 'Docker', 'PostgreSQL', 'Ansible']","27 августа 2021","до 300 000 руб.","FBS Inc.","1–3 года"
"https://spb.hh.ru/vacancy/45159558?from=vacancy_search_list&query=Python","SRE в команду внешних проектов","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47445611?from=vacancy_search_list&query=Python","Junior QA engineer","['QA', 'Junior', 'Unix', 'Английский язык', 'Project Documentation', 'Technical documentation', 'Black box testing', 'Test case', 'Mac Os', 'Python', 'Git', 'Atlassian Jira', 'Работа в команде']","27 августа 2021","от 1 000 USD","BankingON","не требуется"
"https://spb.hh.ru/vacancy/42828503?from=vacancy_search_list&query=Python","DevOps/SRE инженер","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47221580?from=vacancy_search_list&query=Python","IT Researcher","['Sourcing', 'IT рекрутмент', 'Research']","27 августа 2021","з/п не указана","Skyeng","1–3 года"
"https://spb.hh.ru/vacancy/46587636?from=vacancy_search_list&query=Python","Стажер-разработчик ABAP/junior разработчик (удаленно)","['Английский\xa0— B1 — Средний', 'SQL', 'ООП', 'ERP', 'C++', 'С#', 'Java', 'Python', 'СУБД']","27 августа 2021","з/п не указана","TeamIdea (ООО ТИМИДЕЯ ГРУПП)","не требуется"
"https://spb.hh.ru/vacancy/46889481?from=vacancy_search_list&query=Python","Senior Developer (VueJS)","['Node.js', 'JavaScript', 'Software Development', 'VueJS', 'SQL', '.NET Framework', 'ASP.NET']","30 августа 2021","от 5 000 до 6 000 USD","ОнТаргет ЛАБС","более 6 лет"
"https://spb.hh.ru/vacancy/44049175?from=vacancy_search_list&query=Python","Специалист системы мониторинга","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/41544368?from=vacancy_search_list&query=Python","Game Designer","[]","30 августа 2021","з/п не указана","Wargaming St. Petersburg (Lesta Studio)","1–3 года"
"https://spb.hh.ru/vacancy/46732266?from=vacancy_search_list&query=Python","Аналитик","['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'Маркетинговый анализ', 'Маркетинговые исследования', 'Исследования рынка', 'SQL', 'Python', 'JTBD', 'LTV', 'CJM', 'Data Mining', 'AppsFlyer', 'Прогнозирование', 'BigQuery', 'Статистический анализ', 'correspondent analysis', 'WEB аналитика']","30 августа 2021","з/п не указана","Big Data Technologies","3–6 лет"
"https://spb.hh.ru/vacancy/46794198?from=vacancy_search_list&query=Python","Инженер-схемотехник","['Altium Designer', 'Схемотехника электронного оборудования', 'C/C++', 'SolidWorks', 'STM32']","28 августа 2021","з/п не указана","MicroAvia","3–6 лет"
"https://spb.hh.ru/vacancy/47155591?from=vacancy_search_list&query=Python","Администратор тестовых сред (СберТех)","[]","30 августа 2021","з/п не указана","SberTech","не требуется"
"https://spb.hh.ru/vacancy/47489612?from=vacancy_search_list&query=Python","Senior Full Stack Developer (Dubai)","['Английский\xa0— B2 — Средне-продвинутый', 'JavaScript', 'Git', 'MongoDB', 'Docker', 'Python']","30 августа 2021","з/п не указана","Airswift","3–6 лет"
"https://spb.hh.ru/vacancy/47347095?from=vacancy_search_list&query=Python","Game Frontend Developer","[]","30 августа 2021","з/п не указана","Wargaming St. Petersburg (Lesta Studio)","3–6 лет"
"https://spb.hh.ru/vacancy/47084509?from=vacancy_search_list&query=Python","Программист встраиваемых систем / Embedded Developer (Android, Java)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47520267?from=vacancy_search_list&query=Python","Frontend-разработчик Vue.js","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47161356?from=vacancy_search_list&query=Python","Ведущий разработчик/разработчик (проект ""Личный кабинет"")","['Python', 'Django Framework', 'Linux', 'ООП', 'Docker']","31 августа 2021","з/п не указана","Инфотекс Интернет Траст","1–3 года"
"https://spb.hh.ru/vacancy/44434198?from=vacancy_search_list&query=Python","PowerBi/Business Intelligence Analyst","['Английский\xa0— C1 — Продвинутый', 'Python', 'MS SQL Server', 'Английский язык', 'Olap (online analytical processing)', 'SQL', 'Data Analysis', 'Business Intelligence Systems']","31 августа 2021","з/п не указана","A&D Mortgage","1–3 года"
"https://spb.hh.ru/vacancy/45983996?from=vacancy_search_list&query=Python","Аналитик в b2b направление","['Аналитическое мышление', 'Ориентация на результат', 'Навыки межличностного общения', 'Аналитические исследования', 'Способность обучать других', 'Python', 'MS SQL']","31 августа 2021","з/п не указана","Яндекс","1–3 года"
"https://spb.hh.ru/vacancy/46390834?from=vacancy_search_list&query=Python","Senior Full Stack Developer","['Английский\xa0— C1 — Продвинутый', 'JavaScript', 'Python', 'Node.js', 'Express.js', 'Mongoose', 'NoSQL', 'MongoDB', 'Redis', 'RabbitMQ', 'Linux', 'CI/CD', 'WebRTC', 'Socket.io', 'HTML5']","30 августа 2021","от 300 000 до 480 000 руб.","Helio Games","Ладожская"
"https://spb.hh.ru/vacancy/46824661?from=vacancy_search_list&query=Python","Администратор приложений Oracle","['Linux', 'Bash', 'Weblogic', 'Apache Tomcat', 'Unix', 'ORACLE', 'Python']","30 августа 2021","з/п не указана","Яндекс","3–6 лет"
"https://spb.hh.ru/vacancy/45964641?from=vacancy_search_list&query=Python","PHP GO Developer e-commerce (middle/senior)","[]","[]","","[]",""
